id;pisco;data;mes;NOM_EST;COD_EST;COD_PISCO
994;38.5704422;;1/10/1991;MUÑANI;X114042;3
995;50.36093903;;1/11/1991;MUÑANI;X114042;3
996;78.28175354;;1/12/1991;MUÑANI;X114042;3
997;109.7007141;;1/01/1992;MUÑANI;X114042;3
998;85.64072418;;1/02/1992;MUÑANI;X114042;3
999;39.88458252;;1/03/1992;MUÑANI;X114042;3
1000;17.1014328;;1/04/1992;MUÑANI;X114042;3
1001;0.858620584;;1/05/1992;MUÑANI;X114042;3
1002;6.28049612;;1/06/1992;MUÑANI;X114042;3
1003;2.739789963;;1/07/1992;MUÑANI;X114042;3
1004;83.08900452;;1/08/1992;MUÑANI;X114042;3
1005;17.21124268;;1/09/1992;MUÑANI;X114042;3
1006;67.05761719;;1/10/1992;MUÑANI;X114042;3
1007;73.44756317;;1/11/1992;MUÑANI;X114042;3
1008;75.90287781;;1/12/1992;MUÑANI;X114042;3
1009;137.35289;;1/01/1993;MUÑANI;X114042;3
1010;79.73188019;;1/02/1993;MUÑANI;X114042;3
1011;79.30752563;;1/03/1993;MUÑANI;X114042;3
1012;68.56703186;;1/04/1993;MUÑANI;X114042;3
1013;11.84049129;;1/05/1993;MUÑANI;X114042;3
1014;1.777854919;;1/06/1993;MUÑANI;X114042;3
1015;2.258515596;;1/07/1993;MUÑANI;X114042;3
1016;23.40548325;;1/08/1993;MUÑANI;X114042;3
1017;29.88070679;;1/09/1993;MUÑANI;X114042;3
1018;89.66843414;;1/10/1993;MUÑANI;X114042;3
1019;120.0000153;;1/11/1993;MUÑANI;X114042;3
1020;119.3881912;;1/12/1993;MUÑANI;X114042;3
1021;126.0047073;;1/01/1994;MUÑANI;X114042;3
1022;150.641922;;1/02/1994;MUÑANI;X114042;3
1023;85.4952774;;1/03/1994;MUÑANI;X114042;3
1024;56.76074982;;1/04/1994;MUÑANI;X114042;3
1025;10.5998373;;1/05/1994;MUÑANI;X114042;3
1026;3.066245079;;1/06/1994;MUÑANI;X114042;3
1027;0.466712981;;1/07/1994;MUÑANI;X114042;3
1028;3.4463799;;1/08/1994;MUÑANI;X114042;3
1029;20.31246948;;1/09/1994;MUÑANI;X114042;3
1030;52.8984108;;1/10/1994;MUÑANI;X114042;3
1031;68.35508728;;1/11/1994;MUÑANI;X114042;3
1032;91.51547241;;1/12/1994;MUÑANI;X114042;3
1033;80.47305298;;1/01/1995;MUÑANI;X114042;3
1034;121.5201569;;1/02/1995;MUÑANI;X114042;3
1035;96.11378479;;1/03/1995;MUÑANI;X114042;3
1036;9.870724678;;1/04/1995;MUÑANI;X114042;3
1037;5.149394035;;1/05/1995;MUÑANI;X114042;3
1038;0.676644683;;1/06/1995;MUÑANI;X114042;3
1039;1.849038243;;1/07/1995;MUÑANI;X114042;3
1040;1.408559203;;1/08/1995;MUÑANI;X114042;3
1041;10.9780426;;1/09/1995;MUÑANI;X114042;3
1042;29.77019119;;1/10/1995;MUÑANI;X114042;3
1043;76.80861664;;1/11/1995;MUÑANI;X114042;3
1044;91.33443451;;1/12/1995;MUÑANI;X114042;3
1045;126.5217896;;1/01/1996;MUÑANI;X114042;3
1046;70.51165009;;1/02/1996;MUÑANI;X114042;3
1047;80.48436737;;1/03/1996;MUÑANI;X114042;3
1048;27.50709915;;1/04/1996;MUÑANI;X114042;3
1049;22.02090836;;1/05/1996;MUÑANI;X114042;3
1050;0.746959865;;1/06/1996;MUÑANI;X114042;3
1051;2.509498358;;1/07/1996;MUÑANI;X114042;3
1052;10.07954407;;1/08/1996;MUÑANI;X114042;3
1053;27.90935516;;1/09/1996;MUÑANI;X114042;3
1054;34.34679413;;1/10/1996;MUÑANI;X114042;3
1055;98.51930237;;1/11/1996;MUÑANI;X114042;3
1056;81.01137543;;1/12/1996;MUÑANI;X114042;3
1057;125.3217316;;1/01/1997;MUÑANI;X114042;3
1058;126.0094223;;1/02/1997;MUÑANI;X114042;3
1059;108.3031006;;1/03/1997;MUÑANI;X114042;3
1060;49.56719971;;1/04/1997;MUÑANI;X114042;3
1061;9.07771492;;1/05/1997;MUÑANI;X114042;3
1062;0.81465888;;1/06/1997;MUÑANI;X114042;3
1063;1.151947379;;1/07/1997;MUÑANI;X114042;3
1064;28.42879868;;1/08/1997;MUÑANI;X114042;3
1065;40.38281631;;1/09/1997;MUÑANI;X114042;3
1066;59.39813232;;1/10/1997;MUÑANI;X114042;3
1067;131.5056;;1/11/1997;MUÑANI;X114042;3
1068;66.96437836;;1/12/1997;MUÑANI;X114042;3
1069;99.36283875;;1/01/1998;MUÑANI;X114042;3
1070;112.4960098;;1/02/1998;MUÑANI;X114042;3
1071;82.2206955;;1/03/1998;MUÑANI;X114042;3
1072;26.24651527;;1/04/1998;MUÑANI;X114042;3
1073;0.753582716;;1/05/1998;MUÑANI;X114042;3
1074;10.87399578;;1/06/1998;MUÑANI;X114042;3
1075;0.552686453;;1/07/1998;MUÑANI;X114042;3
1076;2.467175245;;1/08/1998;MUÑANI;X114042;3
1077;5.643429756;;1/09/1998;MUÑANI;X114042;3
1078;93.68333435;;1/10/1998;MUÑANI;X114042;3
1079;88.8536377;;1/11/1998;MUÑANI;X114042;3
1080;21.58787346;;1/12/1998;MUÑANI;X114042;3
1081;90.92481232;;1/01/1999;MUÑANI;X114042;3
1082;88.9968338;;1/02/1999;MUÑANI;X114042;3
1083;115.8024673;;1/03/1999;MUÑANI;X114042;3
1084;36.32686996;;1/04/1999;MUÑANI;X114042;3
1085;12.49081802;;1/05/1999;MUÑANI;X114042;3
1086;1.756385803;;1/06/1999;MUÑANI;X114042;3
1087;1.254528046;;1/07/1999;MUÑANI;X114042;3
1088;0.980296254;;1/08/1999;MUÑANI;X114042;3
1089;55.79156494;;1/09/1999;MUÑANI;X114042;3
1090;71.23788452;;1/10/1999;MUÑANI;X114042;3
1091;43.49209213;;1/11/1999;MUÑANI;X114042;3
1092;53.86651611;;1/12/1999;MUÑANI;X114042;3
1093;130.8211365;;1/01/2000;MUÑANI;X114042;3
1094;135.756485;;1/02/2000;MUÑANI;X114042;3
1095;59.7773819;;1/03/2000;MUÑANI;X114042;3
1096;10.83905602;;1/04/2000;MUÑANI;X114042;3
1097;6.529233456;;1/05/2000;MUÑANI;X114042;3
1098;19.98820114;;1/06/2000;MUÑANI;X114042;3
1099;1.462715507;;1/07/2000;MUÑANI;X114042;3
1100;19.23043633;;1/08/2000;MUÑANI;X114042;3
1101;15.69398403;;1/09/2000;MUÑANI;X114042;3
1102;128.1270447;;1/10/2000;MUÑANI;X114042;3
1103;17.20310402;;1/11/2000;MUÑANI;X114042;3
1104;87.48582458;;1/12/2000;MUÑANI;X114042;3
1105;170.9250946;;1/01/2001;MUÑANI;X114042;3
1106;131.4635773;;1/02/2001;MUÑANI;X114042;3
1107;151.1822662;;1/03/2001;MUÑANI;X114042;3
1108;28.79086494;;1/04/2001;MUÑANI;X114042;3
1109;44.04491043;;1/05/2001;MUÑANI;X114042;3
1110;3.086200237;;1/06/2001;MUÑANI;X114042;3
1111;6.070480824;;1/07/2001;MUÑANI;X114042;3
1112;11.03038788;;1/08/2001;MUÑANI;X114042;3
1113;22.91197586;;1/09/2001;MUÑANI;X114042;3
1114;78.97254181;;1/10/2001;MUÑANI;X114042;3
1115;64.12736511;;1/11/2001;MUÑANI;X114042;3
1116;79.60210419;;1/12/2001;MUÑANI;X114042;3
1117;80.23338318;;1/01/2002;MUÑANI;X114042;3
1118;144.6938782;;1/02/2002;MUÑANI;X114042;3
1119;112.6109543;;1/03/2002;MUÑANI;X114042;3
1120;40.95591354;;1/04/2002;MUÑANI;X114042;3
1121;16.97228813;;1/05/2002;MUÑANI;X114042;3
1122;3.444765568;;1/06/2002;MUÑANI;X114042;3
1123;24.2853508;;1/07/2002;MUÑANI;X114042;3
1124;12.15277767;;1/08/2002;MUÑANI;X114042;3
1125;45.17333984;;1/09/2002;MUÑANI;X114042;3
1126;158.5289154;;1/10/2002;MUÑANI;X114042;3
1127;77.68959808;;1/11/2002;MUÑANI;X114042;3
1128;101.2036667;;1/12/2002;MUÑANI;X114042;3
1129;138.2026825;;1/01/2003;MUÑANI;X114042;3
1130;125.5192337;;1/02/2003;MUÑANI;X114042;3
1131;95.77833557;;1/03/2003;MUÑANI;X114042;3
1132;46.62764359;;1/04/2003;MUÑANI;X114042;3
1133;6.923568726;;1/05/2003;MUÑANI;X114042;3
1134;12.19403172;;1/06/2003;MUÑANI;X114042;3
1135;1.608015299;;1/07/2003;MUÑANI;X114042;3
1136;17.23301315;;1/08/2003;MUÑANI;X114042;3
1137;28.11092758;;1/09/2003;MUÑANI;X114042;3
1138;52.14881134;;1/10/2003;MUÑANI;X114042;3
1139;36.42464066;;1/11/2003;MUÑANI;X114042;3
1140;90.05826569;;1/12/2003;MUÑANI;X114042;3
1141;164.0362091;;1/01/2004;MUÑANI;X114042;3
1142;137.5686493;;1/02/2004;MUÑANI;X114042;3
1143;58.94530869;;1/03/2004;MUÑANI;X114042;3
1144;34.73516846;;1/04/2004;MUÑANI;X114042;3
1145;13.57441807;;1/05/2004;MUÑANI;X114042;3
1146;2.812459469;;1/06/2004;MUÑANI;X114042;3
1147;5.11950016;;1/07/2004;MUÑANI;X114042;3
1148;30.15412712;;1/08/2004;MUÑANI;X114042;3
1149;46.24652863;;1/09/2004;MUÑANI;X114042;3
1150;28.10791397;;1/10/2004;MUÑANI;X114042;3
1151;64.5446701;;1/11/2004;MUÑANI;X114042;3
1152;78.21914673;;1/12/2004;MUÑANI;X114042;3
1153;57.28024292;;1/01/2005;MUÑANI;X114042;3
1154;169.8141937;;1/02/2005;MUÑANI;X114042;3
1155;46.14902878;;1/03/2005;MUÑANI;X114042;3
1156;22.32930756;;1/04/2005;MUÑANI;X114042;3
1157;3.183551311;;1/05/2005;MUÑANI;X114042;3
1158;0.626301646;;1/06/2005;MUÑANI;X114042;3
1159;0.844733238;;1/07/2005;MUÑANI;X114042;3
1160;7.392941475;;1/08/2005;MUÑANI;X114042;3
1161;18.82007217;;1/09/2005;MUÑANI;X114042;3
1162;77.56832123;;1/10/2005;MUÑANI;X114042;3
1163;64.60864258;;1/11/2005;MUÑANI;X114042;3
1164;84.77590179;;1/12/2005;MUÑANI;X114042;3
1165;138.8596497;;1/01/2006;MUÑANI;X114042;3
1166;50.54655075;;1/02/2006;MUÑANI;X114042;3
1167;41.93635178;;1/03/2006;MUÑANI;X114042;3
1168;44.38993073;;1/04/2006;MUÑANI;X114042;3
1169;2.405486107;;1/05/2006;MUÑANI;X114042;3
1170;7.379888535;;1/06/2006;MUÑANI;X114042;3
1171;0.389624566;;1/07/2006;MUÑANI;X114042;3
1172;8.002791405;;1/08/2006;MUÑANI;X114042;3
1173;26.74577141;;1/09/2006;MUÑANI;X114042;3
1174;68.28153229;;1/10/2006;MUÑANI;X114042;3
1175;82.53672791;;1/11/2006;MUÑANI;X114042;3
1176;85.31144714;;1/12/2006;MUÑANI;X114042;3
1177;94.49339294;;1/01/2007;MUÑANI;X114042;3
1178;67.50714111;;1/02/2007;MUÑANI;X114042;3
1179;122.8940353;;1/03/2007;MUÑANI;X114042;3
1180;55.96629715;;1/04/2007;MUÑANI;X114042;3
1181;21.06725121;;1/05/2007;MUÑANI;X114042;3
1182;2.148420811;;1/06/2007;MUÑANI;X114042;3
1183;2.003424883;;1/07/2007;MUÑANI;X114042;3
1184;1.239943624;;1/08/2007;MUÑANI;X114042;3
1185;59.98871994;;1/09/2007;MUÑANI;X114042;3
1186;34.88709641;;1/10/2007;MUÑANI;X114042;3
1187;66.64559937;;1/11/2007;MUÑANI;X114042;3
1188;69.24781036;;1/12/2007;MUÑANI;X114042;3
1189;109.0103073;;1/01/2008;MUÑANI;X114042;3
1190;97.72706604;;1/02/2008;MUÑANI;X114042;3
1191;54.57336426;;1/03/2008;MUÑANI;X114042;3
1192;5.563195705;;1/04/2008;MUÑANI;X114042;3
1193;9.752222061;;1/05/2008;MUÑANI;X114042;3
1194;1.651436567;;1/06/2008;MUÑANI;X114042;3
1195;0.688950717;;1/07/2008;MUÑANI;X114042;3
1196;2.47914052;;1/08/2008;MUÑANI;X114042;3
1197;22.43645287;;1/09/2008;MUÑANI;X114042;3
1198;81.98005676;;1/10/2008;MUÑANI;X114042;3
1199;53.83931732;;1/11/2008;MUÑANI;X114042;3
1200;122.5804367;;1/12/2008;MUÑANI;X114042;3
1201;101.0853195;;1/01/2009;MUÑANI;X114042;3
1202;109.4619904;;1/02/2009;MUÑANI;X114042;3
1203;55.46538925;;1/03/2009;MUÑANI;X114042;3
1204;16.07713509;;1/04/2009;MUÑANI;X114042;3
1205;6.528032303;;1/05/2009;MUÑANI;X114042;3
1206;0.622367263;;1/06/2009;MUÑANI;X114042;3
1207;2.793591499;;1/07/2009;MUÑANI;X114042;3
1208;0.941856384;;1/08/2009;MUÑANI;X114042;3
1209;24.8789196;;1/09/2009;MUÑANI;X114042;3
1210;43.28453064;;1/10/2009;MUÑANI;X114042;3
1211;89.68514252;;1/11/2009;MUÑANI;X114042;3
1212;89.46084595;;1/12/2009;MUÑANI;X114042;3
1213;145.3661041;;1/01/2010;MUÑANI;X114042;3
1214;126.7219238;;1/02/2010;MUÑANI;X114042;3
1215;69.82576752;;1/03/2010;MUÑANI;X114042;3
1216;27.06344604;;1/04/2010;MUÑANI;X114042;3
1217;17.83407593;;1/05/2010;MUÑANI;X114042;3
1218;0.931935549;;1/06/2010;MUÑANI;X114042;3
1219;1.131473064;;1/07/2010;MUÑANI;X114042;3
1220;2.953232527;;1/08/2010;MUÑANI;X114042;3
1221;2.276963234;;1/09/2010;MUÑANI;X114042;3
1222;52.52882767;;1/10/2010;MUÑANI;X114042;3
1223;26.736866;;1/11/2010;MUÑANI;X114042;3
1224;93.45501709;;1/12/2010;MUÑANI;X114042;3
1225;74.82744598;;1/01/2011;MUÑANI;X114042;3
1226;164.3651428;;1/02/2011;MUÑANI;X114042;3
1227;49.42830276;;1/03/2011;MUÑANI;X114042;3
1228;36.69218063;;1/04/2011;MUÑANI;X114042;3
1229;3.452232361;;1/05/2011;MUÑANI;X114042;3
1230;1.720932126;;1/06/2011;MUÑANI;X114042;3
1231;6.390370369;;1/07/2011;MUÑANI;X114042;3
1232;7.134510994;;1/08/2011;MUÑANI;X114042;3
1233;73.55466461;;1/09/2011;MUÑANI;X114042;3
1234;83.85829926;;1/10/2011;MUÑANI;X114042;3
1235;37.99033356;;1/11/2011;MUÑANI;X114042;3
1236;104.3522339;;1/12/2011;MUÑANI;X114042;3
1237;93.51941681;;1/01/2012;MUÑANI;X114042;3
1238;144.9241791;;1/02/2012;MUÑANI;X114042;3
1239;68.31110382;;1/03/2012;MUÑANI;X114042;3
1240;34.2440834;;1/04/2012;MUÑANI;X114042;3
1241;7.255470753;;1/05/2012;MUÑANI;X114042;3
1242;2.067765713;;1/06/2012;MUÑANI;X114042;3
1243;0.753118038;;1/07/2012;MUÑANI;X114042;3
1244;2.636155128;;1/08/2012;MUÑANI;X114042;3
1245;18.01449585;;1/09/2012;MUÑANI;X114042;3
1246;26.14273071;;1/10/2012;MUÑANI;X114042;3
1247;48.86990356;;1/11/2012;MUÑANI;X114042;3
1248;131.5835114;;1/12/2012;MUÑANI;X114042;3
1249;103.3187256;107.8;1/01/2013;MUÑANI;X114042;3
1250;165.2990417;94.5;1/02/2013;MUÑANI;X114042;3
1251;77.16625214;59.3;1/03/2013;MUÑANI;X114042;3
1252;31.71655083;17.3;1/04/2013;MUÑANI;X114042;3
1253;28.67187119;14.9;1/05/2013;MUÑANI;X114042;3
1254;6.268018723;2.8;1/06/2013;MUÑANI;X114042;3
1255;5.524810791;1;1/07/2013;MUÑANI;X114042;3
1256;12.52313137;7.6;1/08/2013;MUÑANI;X114042;3
1257;36.99879074;7.7;1/09/2013;MUÑANI;X114042;3
1258;112.9236755;61.8;1/10/2013;MUÑANI;X114042;3
1259;45.98614502;45;1/11/2013;MUÑANI;X114042;3
1260;119.2521286;91.2;1/12/2013;MUÑANI;X114042;3
1261;128.9089355;118.3;1/01/2014;MUÑANI;X114042;3
1262;120.3815918;82.9;1/02/2014;MUÑANI;X114042;3
1263;63.44046021;76.2;1/03/2014;MUÑANI;X114042;3
1264;32.35837173;32.7;1/04/2014;MUÑANI;X114042;3
1265;11.79099274;8;1/05/2014;MUÑANI;X114042;3
1266;1.128253937;18.3;1/06/2014;MUÑANI;X114042;3
1267;4.852174282;5.5;1/07/2014;MUÑANI;X114042;3
1268;20.50696373;10.2;1/08/2014;MUÑANI;X114042;3
1269;47.55388641;68.4;1/09/2014;MUÑANI;X114042;3
1270;60.46408081;27.6;1/10/2014;MUÑANI;X114042;3
1271;30.44493294;52;1/11/2014;MUÑANI;X114042;3
1272;92.91421509;92;1/12/2014;MUÑANI;X114042;3
1273;158.8314209;139.3;1/01/2015;MUÑANI;X114042;3
1274;110.0240784;71;1/02/2015;MUÑANI;X114042;3
1275;63.64019012;83.7;1/03/2015;MUÑANI;X114042;3
1276;62.44491196;71.5;1/04/2015;MUÑANI;X114042;3
1277;13.87671089;13.8;1/05/2015;MUÑANI;X114042;3
1278;4.585737705;;1/06/2015;MUÑANI;X114042;3
1279;2.32242918;;1/07/2015;MUÑANI;X114042;3
1280;19.68974113;21.8;1/08/2015;MUÑANI;X114042;3
1281;62.33388901;56.8;1/09/2015;MUÑANI;X114042;3
1282;63.70983887;30.9;1/10/2015;MUÑANI;X114042;3
1283;60.5485611;64.9;1/11/2015;MUÑANI;X114042;3
1284;109.6978455;134.7;1/12/2015;MUÑANI;X114042;3
1285;68.3493576;71.9;1/01/2016;MUÑANI;X114042;3
1286;204.3835449;103.5;1/02/2016;MUÑANI;X114042;3
1287;28.84992409;16.8;1/03/2016;MUÑANI;X114042;3
1288;43.53567886;44.7;1/04/2016;MUÑANI;X114042;3
1289;2.60302949;6;1/05/2016;MUÑANI;X114042;3
1290;1.611220598;;1/06/2016;MUÑANI;X114042;3
1291;11.91509056;1;1/07/2016;MUÑANI;X114042;3
1292;14.76984119;2.6;1/08/2016;MUÑANI;X114042;3
1293;37.89139938;10.4;1/09/2016;MUÑANI;X114042;3
1294;75.6100235;50.9;1/10/2016;MUÑANI;X114042;3
1295;37.54919434;11.2;1/11/2016;MUÑANI;X114042;3
1296;77.81976318;54.3;1/12/2016;MUÑANI;X114042;3
1297;192.5419922;174.3;1/01/1981;CHUQUIBAMBILLA;X114035;4
1298;148.6186981;176;1/02/1981;CHUQUIBAMBILLA;X114035;4
1299;141.9588013;144.6;1/03/1981;CHUQUIBAMBILLA;X114035;4
1300;70.62438965;77;1/04/1981;CHUQUIBAMBILLA;X114035;4
1301;5.326050758;7.6;1/05/1981;CHUQUIBAMBILLA;X114035;4
1302;1.895944595;3.1;1/06/1981;CHUQUIBAMBILLA;X114035;4
1303;0;;1/07/1981;CHUQUIBAMBILLA;X114035;4
1304;15.15731525;11.6;1/08/1981;CHUQUIBAMBILLA;X114035;4
1305;24.99818802;31;1/09/1981;CHUQUIBAMBILLA;X114035;4
1306;61.70227051;77.4;1/10/1981;CHUQUIBAMBILLA;X114035;4
1307;50.60697174;41.5;1/11/1981;CHUQUIBAMBILLA;X114035;4
1308;116.5057983;106.8;1/12/1981;CHUQUIBAMBILLA;X114035;4
1309;156.3834991;148.31;1/01/1982;CHUQUIBAMBILLA;X114035;4
1310;74.95253754;91.7;1/02/1982;CHUQUIBAMBILLA;X114035;4
1311;110.6029816;101.1;1/03/1982;CHUQUIBAMBILLA;X114035;4
1312;69.70231628;82.2;1/04/1982;CHUQUIBAMBILLA;X114035;4
1313;0.118156835;;1/05/1982;CHUQUIBAMBILLA;X114035;4
1314;1.052666187;2;1/06/1982;CHUQUIBAMBILLA;X114035;4
1315;0;;1/07/1982;CHUQUIBAMBILLA;X114035;4
1316;0.448624492;;1/08/1982;CHUQUIBAMBILLA;X114035;4
1317;32.62998199;27.01;1/09/1982;CHUQUIBAMBILLA;X114035;4
1318;84.67727661;95;1/10/1982;CHUQUIBAMBILLA;X114035;4
1319;132.8343048;154.2;1/11/1982;CHUQUIBAMBILLA;X114035;4
1320;62.91335678;67.9;1/12/1982;CHUQUIBAMBILLA;X114035;4
1321;57.74625015;51.41;1/01/1983;CHUQUIBAMBILLA;X114035;4
1322;63.13241577;58.1;1/02/1983;CHUQUIBAMBILLA;X114035;4
1323;61.97909927;60.6;1/03/1983;CHUQUIBAMBILLA;X114035;4
1324;48.76897812;47.6;1/04/1983;CHUQUIBAMBILLA;X114035;4
1325;3.284532547;2.4;1/05/1983;CHUQUIBAMBILLA;X114035;4
1326;0.045040864;;1/06/1983;CHUQUIBAMBILLA;X114035;4
1327;0;;1/07/1983;CHUQUIBAMBILLA;X114035;4
1328;0.049595445;;1/08/1983;CHUQUIBAMBILLA;X114035;4
1329;7.824354649;6.5;1/09/1983;CHUQUIBAMBILLA;X114035;4
1330;20.69279099;21.3;1/10/1983;CHUQUIBAMBILLA;X114035;4
1331;22.81260872;24.5;1/11/1983;CHUQUIBAMBILLA;X114035;4
1332;87.73445129;88.3;1/12/1983;CHUQUIBAMBILLA;X114035;4
1333;226.9597321;220.3;1/01/1984;CHUQUIBAMBILLA;X114035;4
1334;184.583252;175.41;1/02/1984;CHUQUIBAMBILLA;X114035;4
1335;145.6540375;139.9;1/03/1984;CHUQUIBAMBILLA;X114035;4
1336;29.7818222;30.5;1/04/1984;CHUQUIBAMBILLA;X114035;4
1337;11.74839497;20.9;1/05/1984;CHUQUIBAMBILLA;X114035;4
1338;0.414794385;0.01;1/06/1984;CHUQUIBAMBILLA;X114035;4
1339;1.09202373;1.3;1/07/1984;CHUQUIBAMBILLA;X114035;4
1340;1.204243302;0.7;1/08/1984;CHUQUIBAMBILLA;X114035;4
1341;1.750024915;2.7;1/09/1984;CHUQUIBAMBILLA;X114035;4
1342;157.2059479;120.6;1/10/1984;CHUQUIBAMBILLA;X114035;4
1343;189.2221375;124.1;1/11/1984;CHUQUIBAMBILLA;X114035;4
1344;164.4519348;180.1;1/12/1984;CHUQUIBAMBILLA;X114035;4
1345;131.9216766;114;1/01/1985;CHUQUIBAMBILLA;X114035;4
1346;141.7627411;123.5;1/02/1985;CHUQUIBAMBILLA;X114035;4
1347;105.0533447;90.5;1/03/1985;CHUQUIBAMBILLA;X114035;4
1348;119.8538589;121;1/04/1985;CHUQUIBAMBILLA;X114035;4
1349;19.64046478;20.7;1/05/1985;CHUQUIBAMBILLA;X114035;4
1350;22.11513138;25.9;1/06/1985;CHUQUIBAMBILLA;X114035;4
1351;0;;1/07/1985;CHUQUIBAMBILLA;X114035;4
1352;0.791550636;0.5;1/08/1985;CHUQUIBAMBILLA;X114035;4
1353;46.87792587;65.74;1/09/1985;CHUQUIBAMBILLA;X114035;4
1354;20.04521942;24.6;1/10/1985;CHUQUIBAMBILLA;X114035;4
1355;131.4524078;140.8;1/11/1985;CHUQUIBAMBILLA;X114035;4
1356;144.2913818;106.9;1/12/1985;CHUQUIBAMBILLA;X114035;4
1357;121.6407318;99.4;1/01/1986;CHUQUIBAMBILLA;X114035;4
1358;144.5720062;114.8;1/02/1986;CHUQUIBAMBILLA;X114035;4
1359;143.310791;129.9;1/03/1986;CHUQUIBAMBILLA;X114035;4
1360;99.94356537;89.6;1/04/1986;CHUQUIBAMBILLA;X114035;4
1361;10.06754494;12.9;1/05/1986;CHUQUIBAMBILLA;X114035;4
1362;0;;1/06/1986;CHUQUIBAMBILLA;X114035;4
1363;0.818020821;1;1/07/1986;CHUQUIBAMBILLA;X114035;4
1364;5.614078999;4.1;1/08/1986;CHUQUIBAMBILLA;X114035;4
1365;31.83241081;35.51;1/09/1986;CHUQUIBAMBILLA;X114035;4
1366;2.911261797;2.7;1/10/1986;CHUQUIBAMBILLA;X114035;4
1367;56.90647507;60.1;1/11/1986;CHUQUIBAMBILLA;X114035;4
1368;150.8855743;146.8;1/12/1986;CHUQUIBAMBILLA;X114035;4
1369;138.1099091;111.2;1/01/1987;CHUQUIBAMBILLA;X114035;4
1370;73.97045135;75.1;1/02/1987;CHUQUIBAMBILLA;X114035;4
1371;68.92209625;72.5;1/03/1987;CHUQUIBAMBILLA;X114035;4
1372;33.91978073;32;1/04/1987;CHUQUIBAMBILLA;X114035;4
1373;1.624098659;1.1;1/05/1987;CHUQUIBAMBILLA;X114035;4
1374;1.031417251;1.4;1/06/1987;CHUQUIBAMBILLA;X114035;4
1375;8.462749481;7.3;1/07/1987;CHUQUIBAMBILLA;X114035;4
1376;1.054375768;0.9;1/08/1987;CHUQUIBAMBILLA;X114035;4
1377;2.53609252;3.2;1/09/1987;CHUQUIBAMBILLA;X114035;4
1378;9.939473152;9.3;1/10/1987;CHUQUIBAMBILLA;X114035;4
1379;92.72283936;96.6;1/11/1987;CHUQUIBAMBILLA;X114035;4
1380;84.29586029;79.8;1/12/1987;CHUQUIBAMBILLA;X114035;4
1381;187.5819092;201.8;1/01/1988;CHUQUIBAMBILLA;X114035;4
1382;82.06556702;72.6;1/02/1988;CHUQUIBAMBILLA;X114035;4
1383;161.8510742;153.4;1/03/1988;CHUQUIBAMBILLA;X114035;4
1384;73.09052277;71.3;1/04/1988;CHUQUIBAMBILLA;X114035;4
1385;16.35300064;16.9;1/05/1988;CHUQUIBAMBILLA;X114035;4
1386;0;;1/06/1988;CHUQUIBAMBILLA;X114035;4
1387;0;;1/07/1988;CHUQUIBAMBILLA;X114035;4
1388;0;;1/08/1988;CHUQUIBAMBILLA;X114035;4
1389;11.04699993;11.6;1/09/1988;CHUQUIBAMBILLA;X114035;4
1390;27.75339508;26.7;1/10/1988;CHUQUIBAMBILLA;X114035;4
1391;5.052250385;4.9;1/11/1988;CHUQUIBAMBILLA;X114035;4
1392;98.82604218;94.5;1/12/1988;CHUQUIBAMBILLA;X114035;4
1393;164.6105042;156.8;1/01/1989;CHUQUIBAMBILLA;X114035;4
1394;87.48900604;84.7;1/02/1989;CHUQUIBAMBILLA;X114035;4
1395;114.402977;113.9;1/03/1989;CHUQUIBAMBILLA;X114035;4
1396;67.90354156;86.8;1/04/1989;CHUQUIBAMBILLA;X114035;4
1397;4.517095566;3.6;1/05/1989;CHUQUIBAMBILLA;X114035;4
1398;1.7052356;0.7;1/06/1989;CHUQUIBAMBILLA;X114035;4
1399;0.544006169;0.7;1/07/1989;CHUQUIBAMBILLA;X114035;4
1400;30.72245026;40.1;1/08/1989;CHUQUIBAMBILLA;X114035;4
1401;28.8262825;30.9;1/09/1989;CHUQUIBAMBILLA;X114035;4
1402;28.26678848;59.8;1/10/1989;CHUQUIBAMBILLA;X114035;4
1403;44.54063416;55.9;1/11/1989;CHUQUIBAMBILLA;X114035;4
1404;85.22848511;95.5;1/12/1989;CHUQUIBAMBILLA;X114035;4
1405;174.8327026;147.5;1/01/1990;CHUQUIBAMBILLA;X114035;4
1406;102.659874;97.4;1/02/1990;CHUQUIBAMBILLA;X114035;4
1407;124.5411987;149.6;1/03/1990;CHUQUIBAMBILLA;X114035;4
1408;54.2164917;68.3;1/04/1990;CHUQUIBAMBILLA;X114035;4
1409;7.069627285;8.8;1/05/1990;CHUQUIBAMBILLA;X114035;4
1410;34.33130264;48.1;1/06/1990;CHUQUIBAMBILLA;X114035;4
1411;0;;1/07/1990;CHUQUIBAMBILLA;X114035;4
1412;0.539191842;0.2;1/08/1990;CHUQUIBAMBILLA;X114035;4
1413;6.667715549;9.8;1/09/1990;CHUQUIBAMBILLA;X114035;4
1414;97.36903381;136.1;1/10/1990;CHUQUIBAMBILLA;X114035;4
1415;61.7843895;70.4;1/11/1990;CHUQUIBAMBILLA;X114035;4
1416;93.13085175;78.4;1/12/1990;CHUQUIBAMBILLA;X114035;4
1417;171.6457977;191.4;1/01/1991;CHUQUIBAMBILLA;X114035;4
